ChEMBL ID,Smiles,Canonical_Smiles,bioactivity_class,pKi,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL375803,C[C@H]1CN2CCN(Cc3ccc(O)cc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1ccc(cc1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,active,6.657577319,366.50500000000005,3.5817000000000028,2.0,4.0
CHEMBL494614,C[C@H]1C2Cc3ccc(C(N)=O)c([N+](=O)[O-])c3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)c([N+](=O)[O-])c(cc3)C(=O)N,active,6.657577319,343.4270000000001,2.6279000000000003,1.0,4.0
CHEMBL3264440,C[C@H]1CN(CCCOC(=O)[C@H]2Cc3ccc(O)cc3CN2)CC[C@@]1(C)c1cccc(O)c1,Oc1ccc2c(c1)CN[C@H](C2)C(=O)OCCCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,6.655607726,438.5680000000002,3.3451000000000026,3.0,6.0
CHEMBL3144471,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@@H]2SC[C@@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)NC(Cc3ccc(Cl)cc3)C(N)=O)N2C1=O,CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H]1CC[C@H]2N(C1=O)[C@@H](CS2)C(=O)N[C@@H](C(=O)NC(C(=O)N)Cc1ccc(cc1)Cl)CCCN=C(N)N)CC1CCCCC1)CCCN=C(N)N,active,6.653647026,904.5399999999989,-1.0468000000000013,10.0,10.0
CHEMBL358403,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@@H]2SC[C@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)NC(Cc3ccc(Cl)cc3)C(N)=O)N2C1=O,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]1CC[C@H]2N(C1=O)[C@H](CS2)C(=O)N[C@@H](C(=O)NC(C(=O)N)Cc1ccc(cc1)Cl)CCCN=C(N)N)CC1CCCCC1)CCCN=C(N)N,active,6.653647026,904.5399999999989,-1.0468000000000013,10.0,10.0
CHEMBL3330683,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2ccsc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2ccsc2)C(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)C[C@H](OC1=O)c1ccoc1,active,6.64168436,526.6070000000004,4.755100000000005,0.0,9.0
CHEMBL110823,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CN1CN(C(=O)[C@@H](N)Cc2ccc(O)cc2)CC1=O)C(N)=O,Oc1ccc(cc1)C[C@@H](C(=O)N1CC(=O)N(C1)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N)CC(C)C)Cc1ccccc1)N,active,6.640164518,566.6590000000002,-0.36599999999999383,5.0,7.0
CHEMBL3409107,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(C[C@@H]1O2)CCc1ccccc1C(F)(F)F,active,6.640164518,481.55800000000016,6.381100000000006,1.0,3.0
CHEMBL4166622,N[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)O,OC(=O)C1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.638272164,340.379,1.3000999999999998,3.0,4.0
CHEMBL4163178,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)NCC(=O)NCCC(=O)NCCCCCC(=O)NCCC(=O)NCCCC[C@@H](NC(=O)CCNC(=O)CCCCCNC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,O=C(CCNC(=O)CCCCCNC(=O)CCNC(=O)CNC(=O)[C@@H](Cc1cccc2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)NCCCC[C@H](C(=O)O)NC(=O)CCNC(=O)CCCCCNC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.638272164,1683.9740000000006,1.1668999999999845,17.0,19.0
CHEMBL2048769,Oc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,Oc1cccc(c1)CNc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.638272164,416.6090000000003,5.862800000000005,2.0,3.0
CHEMBL390866,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,Nc1sc2c(n1)cc1c(c2)C[C@@H]2[C@H]3[C@@]1(CCCC3)CCN2CC1CCC1,active,6.638272164,367.56200000000024,4.7370000000000045,1.0,4.0
CHEMBL1161412,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,O=C([C@H]([C@@H](/C=C/C[C@@H]([C@H](Cc1c(C)cc(cc1C)O)N)O)O)Cc1ccccc1)N[C@H](C(=O)N)Cc1ccccc1,active,6.638272164,559.7070000000002,2.618640000000002,6.0,6.0
CHEMBL377340,CC(C)(C)c1cccc(-c2nncn2-c2cccc(O)c2)c1,Oc1cccc(c1)n1cnnc1c1cccc(c1)C(C)(C)C,active,6.638272164,293.37000000000006,3.937400000000003,1.0,4.0
CHEMBL190785,COC(=O)[C@@H]1C[C@H](OC(=O)Nc2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,COC(=O)[C@@H]1C[C@H](OC(=O)Nc2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)C[C@H](OC1=O)c1ccoc1,active,6.638272164,509.5550000000004,4.685700000000004,1.0,8.0
CHEMBL237718,CC(C)CCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,CC(CCN1CCCc2c(C1)ccc(c2)Oc1ccc(cn1)C(=O)N)C,active,6.633577043,353.4660000000001,3.767100000000002,1.0,4.0
CHEMBL437949,C=C1[C@@H]2CCC[C@]1(c1cccc(O)c1)CCN2CCc1ccccc1,Oc1cccc(c1)[C@@]12CCC[C@@H](C2=C)N(CC1)CCc1ccccc1,active,6.630784143,333.47499999999997,4.687100000000004,1.0,2.0
CHEMBL228848,CCc1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,CCc1ccccc1C(c1ccccc1)N1CCC(CC1)(O)c1ccccc1,active,6.625251654,371.5240000000001,5.322000000000006,1.0,2.0
CHEMBL192718,CN(C(=O)Cc1ccc(CCCNS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,O[C@H]1CCN(C1)C[C@@H](N(C(=O)Cc1ccc(cc1)CCCNS(=O)(=O)C)C)c1ccccc1,active,6.623423043,473.63900000000024,1.977200000000001,2.0,5.0
CHEMBL237934,CC(C)CCCCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,CC(CCCCN1CCCc2c(C1)ccc(c2)Oc1ccc(cn1)C(=O)N)C,active,6.620150821,381.52000000000015,4.547300000000003,1.0,4.0
CHEMBL168409,C[C@H]1C2Cc3ccc(Nc4ccncc4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)Nc1ccncc1,active,6.619788758,347.506,4.759400000000004,1.0,3.0
CHEMBL283432,COCN1CN(c2ccccc2)C2(CCN(C3CCc4cccc(Cl)c4C3)CC2)C1=O,COCN1CN(C2(C1=O)CCN(CC2)C1CCc2c(C1)c(Cl)ccc2)c1ccccc1,active,6.619788758,439.987,3.9421000000000026,0.0,4.0
CHEMBL219495,C[C@H]1CN2CCN(CCc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)CCc1ccccc1,active,6.619788758,364.5330000000001,3.918600000000003,1.0,3.0
CHEMBL895,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O,active,6.619788758,357.45000000000005,1.7073,3.0,5.0
CHEMBL261048,CN1CC[C@]23c4c5cccc4O[C@H]2CCC[C@H]3[C@H]1C5,CN1CC[C@@]23[C@@H]4[C@H]1Cc1c3c(O[C@H]2CCC4)ccc1,active,6.617982957,255.36099999999996,2.745700000000001,0.0,2.0
CHEMBL217790,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/Cc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]4(CCC1=O)NC(=O)/C=C/Cc1ccc(cc1)Cl)CC1CC1,active,6.616184634,533.068,4.404600000000003,1.0,5.0
CHEMBL2113297,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(C)cc4)[C@@H](C2)N(C)CC[C@]315,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@]1(OC)[C@H](C2)CNC(=O)/C=C/c1ccc(cc1)C)C,active,6.609064893,514.6660000000002,4.2775200000000035,1.0,5.0
CHEMBL170384,C[C@H]1C2Cc3cc4cc[nH]c4cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc1c(c3)cc[nH]1,active,6.602059991,294.44199999999995,4.102100000000003,1.0,1.0
CHEMBL55392,C[C@H]1C2Cc3ccc(N4CCN(C)CC4)cc3[C@@]1(C)CCN2CC1CC1,CN1CCN(CC1)c1ccc2c(c1)[C@@]1(C)CCN(C(C2)[C@@H]1C)CC1CC1,active,6.602059991,353.55400000000014,3.372600000000002,0.0,3.0
CHEMBL265595,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O,CCCC[C@H](N(C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccc(cc1)O)Cc1ccccc1)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,6.602059991,1075.19,0.4635000000000044,12.0,12.0
CHEMBL281274,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)C4CC5=CC=CC6=C5C4=CC=C6,O=C1NCN(C21CCN(CC2)C1Cc2c3c1cccc3ccc2)c1ccccc1,active,6.602059991,383.49500000000006,3.8655000000000026,1.0,3.0
CHEMBL4174537,NCCCC[C@@H](NC(=O)CCCNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,NCCCC[C@H](C(=O)O)NC(=O)CCCNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.602059991,610.7120000000003,-0.07349999999999224,7.0,8.0
CHEMBL407057,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O,CCCC[C@H](N(C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccc(cc1)O)Cc1ccccc1)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,6.602059991,1075.19,0.4635000000000044,12.0,12.0
CHEMBL2408018,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1,Clc1ccc(cc1)C[C@H](C(=O)N1CCC(CC1)(Cn1ncnc1)C1CCCCC1)NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,6.602059991,780.4139999999999,5.6940400000000055,3.0,8.0
CHEMBL572216,O=C(Nc1ccc(I)cc1)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,O=C(Nc1ccc(cc1)I)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.602059991,555.5040000000002,6.7937000000000065,2.0,2.0
CHEMBL1921841,NC(=O)c1ccc(Oc2ccc(CN3CCCC3c3cccnc3)cc2)c(Cl)c1,NC(=O)c1ccc(c(c1)Cl)Oc1ccc(cc1)CN1CCCC1c1cccnc1,active,6.600326279,407.9010000000002,4.963300000000004,1.0,4.0
CHEMBL3397594,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1CCCF,FCCCN1Cc2cc(O)ccc2C[C@@H]1C(=O)N[C@@H](C(C)C)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,6.594824454,525.7090000000004,4.624600000000005,3.0,5.0
CHEMBL4634007,Oc1ccc2c3c1O[C@H]1c4ncc(-c5cn[nH]c5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(OCCCc2ccccc2)Cc2c1ncc(c2)c1c[nH]nc1)CC1CC1,active,6.590066877,560.698,5.5335000000000045,2.0,6.0
CHEMBL1650845,OCC1(N2CCC(n3c(N4CC5CN(Cc6ccccc6)CC5C4)nc4ccccc43)CC2)CCCCCCC1,OCC1(CCCCCCC1)N1CCC(CC1)n1c(nc2c1cccc2)N1CC2C(C1)CN(C2)Cc1ccccc1,active,6.588380294,541.7840000000003,5.716800000000006,1.0,6.0
CHEMBL48241,O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CC1CCC1)CC3,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2=O)N(CC1)CC1CCC1,active,6.585026652,325.4520000000001,3.890900000000003,1.0,3.0
CHEMBL4299466,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N(C)C(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C[C@@H](C(=O)N[C@H](C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N(C(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)C)Cc1ccccc1)C,active,6.585026652,1092.1519999999994,5.037300000000007,8.0,9.0
CHEMBL2048762,COc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1,COc1ccc(cc1)CNc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.585026652,430.63600000000037,6.165800000000006,1.0,3.0
CHEMBL318957,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(O)C1C5,COc1ccc2c3c1O[C@@H]1C43CCN(C(C2)[C@]4(O)Cc2c1ncc(c2)c1ccc(cc1)Cl)CC(=C)C,active,6.585026652,501.0260000000003,5.275800000000006,1.0,5.0
CHEMBL2418730,C[C@H]1C[C@H]2C[C@](c3cccc(O)c3)(CCN2CCc2ccccc2)C1,C[C@H]1C[C@H]2C[C@@](C1)(CCN2CCc1ccccc1)c1cccc(c1)O,active,6.585026652,335.49100000000004,4.767000000000005,1.0,2.0
CHEMBL3809323,CN(C)C[C@H]1CCc2cc(-c3ccccc3OC(F)(F)F)ccc2[C@]1(O)c1cccc(O)c1,CN(C[C@H]1CCc2c([C@]1(O)c1cccc(c1)O)ccc(c2)c1ccccc1OC(F)(F)F)C,active,6.585026652,457.4920000000002,5.317700000000004,2.0,4.0
CHEMBL390480,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](N)[C@H](C)c2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H]([C@@H](c1c(C)cc(cc1C)O)C)N,active,6.585026652,437.5840000000002,3.8740400000000026,2.0,4.0
CHEMBL201480,C[C@H]1CN(CCc2ccccc2)[C@H](c2ccccc2)C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H](c2ccccc2)N(C[C@@H]1C)CCc1ccccc1,active,6.585026652,385.55100000000016,5.975700000000006,1.0,2.0
CHEMBL373446,C[C@H]1CN2CCN(Cc3cccs3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)Cc1cccs1,active,6.585026652,356.535,3.9376000000000033,1.0,4.0
CHEMBL471049,CN1CC[C@]23c4c5ccc(C(N)=O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,O=C1CC[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1C(=O)N,active,6.585026652,312.369,1.0236,1.0,4.0
CHEMBL41946,COc1cccc(CN2CCC[C@@H]2C/N=C(\S)N2Cc3ccccc3C[C@H]2CNC(=O)Nc2ccccc2)c1O,COc1cccc(c1O)CN1CCC[C@@H]1C/N=C(/N1Cc2ccccc2C[C@H]1CNC(=O)Nc1ccccc1)\S,active,6.580044252,559.7360000000002,4.899600000000005,4.0,5.0
CHEMBL4237854,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@]4(C)OC(=O)C(C)C)[C@@H](C2)N(CC2CC2)CC[C@]315,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@@](C2)(C)OC(=O)C(C)C)CC1CC1,active,6.57856061,481.6330000000003,4.261400000000004,0.0,6.0
CHEMBL3139319,CCN[C@H]1C[C@H]2C[C@@](c3cccc(O)c3)(C1)[C@H](C)CN2CCCc1ccccc1,CCN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,active,6.578396073,392.58700000000005,4.745100000000005,2.0,3.0
CHEMBL3217051,CCN[C@H]1C[C@H]2C[C@@](c3cccc(O)c3)(C1)[C@H](C)CN2CCCc1ccccc1,CCN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,active,6.578396073,392.58700000000005,4.745100000000005,2.0,3.0
CHEMBL4069892,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3)c(F)c2)c1,Cc1cc(C)cc(c1)C1CCCN1Cc1ccc(c(c1)F)Oc1ccc(cc1)C(=O)N,active,6.574139855,418.51200000000006,5.670840000000005,1.0,3.0
CHEMBL557937,CN1CC[C@]23Cc4c(c5ccccc5n4C)C[C@]2(Cc2ccc(O)cc23)C1,Oc1ccc2c(c1)[C@@]13CCN(C[C@@]3(C2)Cc2c(C1)n(C)c1c2cccc1)C,active,6.571865206,358.485,3.7985000000000024,1.0,3.0
CHEMBL437372,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCc1nc(C)c(C)[nH]c1=O,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCc1nc(C)c([nH]c1=O)C,active,6.569602409,372.4690000000001,1.3279799999999995,4.0,5.0
CHEMBL4110312,COCCOCCOCCOCCOCCOc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccccc1)C2,COCCOCCOCCOCCOCCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COCc1ccccc1)CC1CC1,active,6.569280112,721.932,5.219500000000006,0.0,10.0
CHEMBL138036,C[C@H]1CN(CCc2ccccc2)CC[C@@]1(C)c1cccc(CO)c1,OCc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)CCc1ccccc1,active,6.568636236,323.47999999999996,4.021100000000003,1.0,2.0
CHEMBL334898,C[C@H]1C2CCCC1(c1cccc(O)c1)CCN2CCc1ccccc1,Oc1cccc(c1)C12CCCC([C@@H]2C)N(CC1)CCc1ccccc1,active,6.568636236,335.49100000000004,4.767000000000004,1.0,2.0
CHEMBL4164277,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)NCC(=O)NCCCC[C@@H](NC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,O=C(CNC(=O)[C@@H](Cc1cccc2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)NCCCC[C@H](C(=O)O)NC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.568636236,1244.4170000000001,1.294800000000007,12.0,14.0
CHEMBL471543,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OC(=O)/C=C/c5ccc(C)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]4(CCC1=O)OC(=O)/C=C/c1ccc(cc1)C)CC1CC1,active,6.568636236,499.60700000000026,4.401120000000004,0.0,6.0
CHEMBL243195,CNC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,CNC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.568636236,367.5370000000002,4.296400000000004,2.0,2.0
CHEMBL387016,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CCC1=O)CC1CC1,active,6.565431096,355.4340000000002,1.8284,1.0,5.0
CHEMBL1824515,Cc1cnccc1C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1C)CC1CC1,active,6.562883907,461.56200000000024,2.4583200000000005,3.0,6.0
CHEMBL1852393,Cc1cnccc1C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1C)CC1CC1,active,6.562883907,461.56200000000024,2.4583200000000005,3.0,6.0
CHEMBL127463,CN1c2ccccc2C(c2ccccc2)=NCC1CCNC(=O)c1ccc(F)cc1,Fc1ccc(cc1)C(=O)NCCC1CN=C(c2c(N1C)cccc2)c1ccccc1,active,6.560667306,401.485,4.301600000000003,1.0,3.0
CHEMBL4758754,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c(C)cc(O)cc2C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O,NCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N[C@H](C(=O)O)CC(C)C)Cc1c(C)cc(cc1C)O)CCCCN)NC(=O)CCN1Cc2ccccc2C[C@@H](C1=O)NC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CCCNC(=N)N,active,6.559090918,1366.7179999999996,1.5016499999999857,16.0,16.0
CHEMBL522143,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1,O=C(c1ccncc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,6.556737013,447.53500000000025,2.1499000000000006,3.0,6.0
CHEMBL4106985,CO[C@]12CC[C@@]3(C[C@@H]1COCc1cc4ccccc4s1)[C@H]1Cc4ccc(OCCO)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,OCCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COCc1cc2c(s1)cccc2)CC1CC1,active,6.556580538,587.7820000000002,5.713700000000006,1.0,7.0
CHEMBL1927270,NC(=O)[C@@H]1CC(=O)NCCCC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1,O=C1NCCCC[C@@H](NC(=O)[C@H](Cc2ccc(cc2)O)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C1)C(=O)N)Cc1ccccc1)Cc1ccccc1,active,6.554395797,699.809,-0.13789999999999258,8.0,8.0
CHEMBL3667198,CN1CC[C@]23CC(=O)CCC2[C@H]1Cc1ccc(C(=O)NCCc2nc4ccccc4[nH]2)c(O)c13,O=C1CCC2[C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)NCCc1nc2c([nH]1)cccc2)C,active,6.552841969,458.5620000000002,3.108200000000001,3.0,5.0
